Date,azo,bac,dpz,googl,msft,tgt
2021-07-22,1593.9000244140625,37.5855598449707,536.88818359375,2568.429931640625,285.07171630859375,255.2589111328125
2021-07-23,1632.1300048828125,37.328125,523.566162109375,2660.300048828125,288.5885314941406,259.25152587890625
2021-07-26,1622.1600341796875,37.753883361816406,532.4043579101562,2680.699951171875,287.9708251953125,259.0826721191406
2021-07-27,1624.949951171875,37.60536575317383,536.0811767578125,2638.0,285.47021484375,256.5997009277344
2021-07-28,1608.5999755859375,37.753883361816406,522.6893310546875,2721.8798828125,285.15142822265625,255.6661376953125
2021-07-29,1625.9100341796875,38.298458099365234,524.2835693359375,2715.550048828125,285.4303894042969,259.87725830078125
2021-07-30,1623.5699462890625,37.98161697387695,523.60595703125,2694.530029296875,283.8463134765625,259.2713928222656
2021-08-02,1634.010009765625,37.5855598449707,528.4585571289062,2697.090087890625,283.75665283203125,255.48733520507812
2021-08-03,1660.1099853515625,38.16973876953125,538.5322875976562,2712.60009765625,286.0480651855469,260.4135437011719
2021-08-04,1644.9000244140625,37.89250183105469,534.7559204101562,2702.510009765625,285.4403381347656,258.75494384765625
2021-08-05,1639.6099853515625,38.63510513305664,533.5601806640625,2725.030029296875,288.4390869140625,259.6190185546875
2021-08-06,1629.8499755859375,39.753963470458984,531.5275268554688,2714.77001953125,288.37933349609375,258.31793212890625
2021-08-09,1616.739990234375,40.268829345703125,527.5716552734375,2738.260009765625,287.2535095214844,260.62213134765625
2021-08-10,1632.8199462890625,41.021331787109375,517.0695190429688,2736.139892578125,285.3705749511719,262.27081298828125
2021-08-11,1637.18994140625,41.53620529174805,513.4824829101562,2725.580078125,285.8786926269531,261.2180480957031
2021-08-12,1630.5,41.73423385620117,514.6282958984375,2743.8798828125,288.72802734375,260.0957336425781
2021-08-13,1612.6099853515625,41.219364166259766,515.1663818359375,2754.550048828125,291.7566833496094,259.758056640625
2021-08-16,1633.0699462890625,40.882713317871094,511.35009765625,2766.18994140625,293.5001220703125,261.3570556640625
2021-08-17,1616.469970703125,40.68468475341797,525.85791015625,2733.22998046875,291.98577880859375,253.78294372558594
2021-08-18,1613.800048828125,40.38764572143555,523.7355346679688,2708.97998046875,290.1990966796875,246.73703002929688
2021-08-19,1632.6400146484375,39.79356384277344,516.4617309570312,2713.60009765625,296.22802734375,244.5744171142578
